state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Maharashtra,Ratnagiri,133.0,57.1,24.1,6.13,0.77,36.7,Laterite,26.0,81.6,92.7,1.13,440.8,0.1,Cotton
Punjab,Muktsar,52.9,59.8,46.0,5.79,0.59,23.2,Red Soil,14.7,51.6,66.2,1.83,555.4,3.41,Potato
Telangana,Khammam,46.1,37.9,41.3,6.14,0.62,26.3,Sandy,26.1,58.5,73.3,1.89,586.9,2.85,Tobacco
Bihar,Gaya,69.8,53.4,49.2,5.32,0.34,26.2,Silty,13.7,58.2,67.6,1.3,136.3,2.65,Potato
Maharashtra,Jalna,58.1,66.7,42.0,6.71,0.39,23.7,Black Cotton,28.6,52.6,40.8,1.08,555.0,5.35,Sunflower
Maharashtra,Nagpur,44.2,32.4,33.0,5.56,0.77,30.4,Laterite,22.7,67.5,69.6,1.88,185.6,4.71,Tobacco
Telangana,Karimnagar,43.1,58.0,30.4,5.82,0.46,22.9,Silty,25.9,50.9,65.3,1.12,634.0,4.84,Toor
Tamil Nadu,Madurai,48.3,55.2,36.6,6.98,0.44,25.3,Clayey,20.8,56.2,45.4,0.2,387.0,3.59,Wheat
Telangana,Warangal Rural,29.6,63.6,29.8,7.39,0.75,30.7,Silty,31.5,68.2,61.4,1.38,385.8,1.02,Urad
Maharashtra,Gadchiroli,97.1,82.2,51.5,6.43,0.54,36.8,Loamy,27.9,81.7,116.7,0.1,549.4,3.23,Banana
Karnataka,Ballari,33.7,50.7,49.2,5.91,0.39,25.0,Clayey,29.8,55.5,53.4,1.97,375.6,2.77,Groundnut
Uttar Pradesh,Raebareli,109.5,42.2,28.9,6.37,0.44,34.8,Sandy,26.5,77.3,62.5,0.25,255.2,3.14,Cotton
Telangana,Adilabad,64.5,66.9,40.4,6.81,0.48,22.9,Clayey,28.5,51.0,56.0,1.55,416.8,3.13,Sunflower
Bihar,Purnia,15.7,62.4,21.1,6.88,0.33,31.0,Black Cotton,31.0,68.8,61.8,0.77,322.0,2.84,Urad
Tamil Nadu,Tirunelveli,37.5,73.0,36.4,6.07,0.33,14.7,Laterite,19.1,32.6,34.1,0.27,477.5,1.24,Bengal Gram
Rajasthan,Banswara,31.1,63.9,41.4,6.07,0.7,26.6,Clayey,17.1,59.0,75.5,0.91,439.3,2.95,Wheat
Punjab,Fatehgarh Sahib,99.8,77.3,51.4,6.26,0.39,36.9,Clayey,28.9,81.9,97.7,2.03,585.3,4.3,Banana
Bihar,Patna,43.3,45.8,44.2,6.47,0.55,18.9,Sandy,27.5,42.1,69.7,0.16,428.3,1.72,Groundnut
Telangana,Medak,33.9,34.1,30.7,6.16,0.6,19.1,Black Cotton,26.4,42.5,52.3,1.75,346.3,4.36,Sorghum
Telangana,Nalgonda,25.4,35.0,15.5,7.31,0.57,14.2,Loamy,28.9,31.6,42.2,1.16,261.2,3.45,Bajra
Karnataka,Bengaluru Rural,59.9,57.7,42.3,6.09,0.36,18.3,Sandy,29.6,40.6,66.1,0.49,474.2,2.93,Sunflower
Punjab,Jalandhar,47.6,49.7,41.8,6.69,0.39,26.9,Clayey,27.5,59.8,61.6,1.71,528.0,1.66,Groundnut
West Bengal,Cooch Behar,138.8,43.7,23.4,6.86,0.76,37.3,Loamy,24.5,82.9,90.9,1.87,413.0,1.79,Cotton
Andhra Pradesh,Kurnool,41.2,39.2,41.4,5.94,0.62,27.6,Clayey,24.9,61.3,71.9,0.8,440.9,3.11,Tobacco
Andhra Pradesh,Krishna,61.6,42.9,43.8,5.84,0.71,36.7,Red Soil,22.6,81.6,183.3,1.18,330.1,2.39,Rice
Punjab,Rupnagar,28.7,55.2,42.6,6.08,0.39,11.6,Clayey,23.0,25.8,38.8,2.36,348.3,1.32,Bengal Gram
Maharashtra,Parbhani,36.1,64.2,42.4,7.27,0.63,11.6,Sandy,22.3,25.8,43.8,0.1,543.5,2.97,Bengal Gram
Andhra Pradesh,Anantapur,28.2,58.8,24.6,6.93,0.46,25.9,Laterite,26.9,57.6,54.3,0.41,527.1,1.47,Moong
Telangana,Yadadri Bhuvanagiri,37.2,68.3,34.0,6.62,0.67,31.1,Red Soil,18.2,69.1,58.1,1.47,333.8,2.63,Wheat
Rajasthan,Alwar,30.9,36.5,31.5,6.97,0.71,20.2,Laterite,29.8,45.0,43.7,2.23,343.0,3.08,Sorghum
Telangana,Jayashankar Bhoopalpally,39.6,52.5,44.9,5.77,0.5,23.1,Red Soil,24.9,51.4,66.6,0.91,433.6,2.92,Groundnut
West Bengal,Alipurduar,62.9,58.2,54.4,5.25,0.79,26.2,Sandy,17.7,58.2,69.6,1.08,437.8,1.33,Potato
Telangana,Kamareddy,73.3,55.4,21.6,6.69,0.64,24.9,Silty,20.0,55.4,69.2,0.39,400.4,3.04,Maize
West Bengal,Purulia,38.3,54.6,49.7,5.53,0.44,24.9,Sandy,25.1,55.3,76.3,2.44,380.9,3.69,Groundnut
Tamil Nadu,Thanjavur,88.3,54.3,39.9,6.23,0.32,39.2,Loamy,20.1,87.1,289.5,1.73,380.8,0.1,Rice
Uttar Pradesh,Banda,86.6,50.3,23.8,6.67,0.41,31.1,Loamy,20.3,69.0,80.1,0.19,388.2,2.85,Maize
Bihar,Nawada,32.4,62.9,42.3,6.05,0.36,31.0,Red Soil,21.2,68.8,78.3,0.28,524.6,4.59,Wheat
Karnataka,Tumakuru,30.9,48.8,30.0,6.49,0.3,15.7,Clayey,28.9,34.9,43.8,1.43,315.5,4.66,Sorghum
Bihar,Buxar,94.2,73.0,48.8,6.77,0.77,33.8,Silty,25.4,75.0,95.6,0.89,372.3,3.51,Banana
Karnataka,Belagavi,136.1,43.5,22.4,7.14,0.8,35.4,Clayey,22.1,78.7,71.6,0.19,420.7,3.28,Cotton
Maharashtra,Kolhapur,29.2,21.2,15.2,6.35,0.48,14.9,Black Cotton,30.0,33.1,46.3,0.16,338.6,2.1,Ragi
Maharashtra,Aurangabad,15.4,47.6,23.6,6.16,0.52,29.6,Sandy,29.3,65.8,46.0,1.11,646.3,3.99,Moong
Andhra Pradesh,Kadapa,57.0,58.7,43.0,6.19,0.47,25.5,Silty,27.9,56.6,73.3,0.54,287.0,3.59,Sunflower
Bihar,Sheohar,58.1,50.6,48.5,5.87,0.62,22.9,Laterite,13.1,50.9,64.1,2.67,569.5,2.7,Potato
Maharashtra,Parbhani,46.4,62.4,47.6,5.68,0.72,20.0,Clayey,21.4,44.4,64.2,0.64,563.6,3.82,Mirchi
Bihar,Kaimur,61.1,63.9,37.6,6.18,0.49,26.8,Silty,25.3,59.5,70.5,2.11,333.1,2.24,Sunflower
Rajasthan,Bhilwara,23.5,59.3,28.0,6.9,0.36,23.4,Red Soil,29.2,52.0,64.9,2.11,481.7,2.53,Moong
Karnataka,Raichur,101.6,54.4,59.5,6.52,0.74,36.0,Black Cotton,35.0,80.1,183.7,1.04,403.7,3.0,Sugarcane
Punjab,Hoshiarpur,16.9,56.7,20.6,6.33,0.45,24.5,Laterite,25.3,54.4,66.5,0.29,623.6,4.53,Moong
Tamil Nadu,Thiruvarur,33.6,58.7,21.9,5.88,0.47,19.7,Clayey,20.0,43.7,58.0,2.36,589.8,2.36,Mustard
Tamil Nadu,Perambalur,15.3,39.6,18.5,7.37,0.46,12.9,Clayey,27.8,28.7,25.5,1.08,484.0,2.88,Bajra
Rajasthan,Jodhpur,79.5,51.7,37.2,6.16,0.56,36.9,Loamy,23.4,82.0,291.5,1.67,319.0,2.54,Rice
Rajasthan,Pali,27.2,47.7,27.2,6.34,0.43,27.8,Loamy,26.2,61.7,68.0,1.41,322.3,2.79,Moong
Karnataka,Belagavi,23.2,48.3,26.7,6.18,0.62,16.3,Laterite,14.8,36.2,54.4,1.54,378.0,5.47,Mustard
Telangana,Warangal Urban,27.2,37.3,15.5,6.31,0.31,13.6,Silty,28.7,30.3,26.6,0.79,346.6,3.12,Bajra
Punjab,Hoshiarpur,31.4,47.1,41.8,6.37,0.59,20.5,Black Cotton,27.8,45.6,63.7,1.97,526.7,1.2,Groundnut
Karnataka,Chikkamagaluru,42.0,73.6,35.3,6.51,0.34,21.4,Clayey,28.5,47.6,51.6,0.71,487.3,4.32,Soybean
Andhra Pradesh,Visakhapatnam,25.9,68.1,23.1,7.27,0.62,30.2,Sandy,31.6,67.1,53.6,1.67,151.2,2.2,Urad
Bihar,Muzaffarpur,118.6,42.4,25.1,6.31,0.52,37.3,Loamy,27.6,82.9,86.1,1.99,296.5,4.58,Cotton
Maharashtra,Jalna,87.0,52.6,43.3,6.24,0.71,39.6,Laterite,25.5,87.9,243.5,2.72,372.8,4.11,Rice
Andhra Pradesh,Kadapa,36.6,33.3,26.0,6.02,0.65,17.2,Sandy,32.1,38.2,59.7,2.17,452.6,3.38,Sorghum
Punjab,Moga,21.1,68.8,36.0,7.22,0.43,12.2,Sandy,23.8,27.1,43.9,0.64,392.0,4.72,Bengal Gram
Punjab,Bathinda,85.7,35.7,37.9,5.64,0.56,37.3,Black Cotton,22.8,82.9,218.8,0.7,394.7,4.27,Rice
Tamil Nadu,Cuddalore,69.7,37.8,41.4,5.94,0.65,37.1,Clayey,23.0,82.4,244.5,1.3,594.8,2.02,Rice
Rajasthan,Barmer,29.2,66.0,22.2,6.29,0.49,25.2,Red Soil,30.6,55.9,45.2,1.26,332.2,5.91,Urad
Telangana,Yadadri Bhuvanagiri,80.7,52.6,24.4,6.08,0.62,29.4,Red Soil,25.1,65.3,76.0,1.27,388.7,0.1,Maize
Uttar Pradesh,Mau,49.4,59.2,44.9,6.34,0.67,20.4,Red Soil,27.7,45.3,66.4,0.55,521.9,3.04,Mirchi
Telangana,Jogulamba Gadwal,73.3,46.2,42.4,6.17,0.56,36.8,Sandy,24.8,81.8,281.0,0.75,493.4,4.85,Rice
Tamil Nadu,Dharmapuri,37.4,63.8,31.2,6.41,0.32,22.3,Silty,28.7,49.6,66.8,1.11,484.5,2.95,Toor
Bihar,Arwal,22.6,33.2,14.3,6.8,0.51,16.6,Sandy,29.8,36.8,43.1,1.5,469.7,2.11,Bajra
Tamil Nadu,Tiruppur,49.8,65.9,40.5,6.54,0.69,27.1,Silty,23.9,60.2,88.8,0.11,434.6,1.69,Soybean
Bihar,Purnia,31.8,57.3,40.0,6.17,0.4,23.2,Black Cotton,15.1,51.5,47.2,0.99,479.0,1.62,Wheat
Uttar Pradesh,Farrukhabad,10.0,38.5,22.2,6.23,0.38,13.8,Silty,27.5,30.7,59.7,1.63,451.7,3.23,Ragi
Punjab,SBS Nagar,48.2,68.8,38.1,6.63,0.62,25.2,Clayey,22.8,55.9,70.4,1.82,534.3,1.89,Soybean
Bihar,Khagaria,37.5,68.2,35.0,6.03,0.71,31.3,Red Soil,16.3,69.6,76.0,1.73,532.3,5.22,Wheat
West Bengal,South Dinajpur,126.6,47.7,27.9,7.45,0.4,38.1,Red Soil,26.8,84.6,97.7,1.19,317.6,1.37,Cotton
Telangana,Rajanna Sircilla,64.1,45.3,41.5,5.31,0.32,25.1,Black Cotton,14.5,55.7,40.4,1.17,411.5,3.65,Potato
Punjab,Hoshiarpur,10.2,39.6,15.6,5.63,0.62,13.6,Black Cotton,26.1,30.3,46.1,1.17,472.0,0.85,Ragi
Uttar Pradesh,Pratapgarh,96.6,89.6,46.5,5.88,0.32,34.0,Black Cotton,27.2,75.6,106.1,0.68,257.8,3.44,Banana
Punjab,Nawanshahr,25.8,53.4,28.2,6.57,0.73,28.1,Red Soil,28.1,62.5,66.2,1.37,454.4,2.49,Urad
Uttar Pradesh,Deoria,62.0,55.4,41.2,5.68,0.65,28.0,Red Soil,13.3,62.3,48.6,1.54,244.4,2.0,Potato
Bihar,Sheohar,58.5,63.9,64.6,6.6,0.66,28.9,Clayey,18.4,64.2,72.0,1.75,512.9,2.36,Tomato
Rajasthan,Pali,123.8,59.6,22.3,7.25,0.42,35.5,Silty,22.6,78.9,68.1,0.87,668.7,4.54,Cotton
Uttar Pradesh,Unnao,58.4,62.0,53.6,6.11,0.55,35.8,Red Soil,20.6,79.6,89.4,1.05,472.7,2.11,Tomato
Rajasthan,Bhilwara,44.7,78.8,42.5,6.81,0.76,25.9,Silty,26.8,57.6,68.8,1.51,538.8,1.94,Soybean
Tamil Nadu,Virudhunagar,20.7,45.7,24.2,6.74,0.74,22.1,Silty,12.0,49.1,36.3,2.52,522.1,3.27,Mustard
Telangana,Mulugu,21.1,63.9,25.1,6.37,0.63,24.1,Sandy,26.7,53.6,64.0,1.81,439.0,1.74,Moong
West Bengal,Uttar Dinajpur,28.4,58.1,26.6,7.32,0.5,29.9,Clayey,25.6,66.4,40.7,1.24,289.6,4.95,Urad
Maharashtra,Beed,48.9,35.9,39.4,5.61,0.56,28.4,Clayey,23.4,63.2,86.3,2.23,530.6,2.31,Tobacco
West Bengal,South 24 Parganas,61.7,53.1,43.6,6.64,0.37,26.1,Clayey,29.5,57.9,55.4,0.35,493.1,2.43,Sunflower
Bihar,Kishanganj,33.2,52.0,20.2,6.92,0.48,17.3,Loamy,15.2,38.5,38.6,0.7,558.8,3.96,Mustard
Maharashtra,Chandrapur,57.5,42.5,48.0,5.88,0.4,26.4,Silty,13.6,58.6,49.4,0.27,325.5,2.58,Potato
West Bengal,Jhargram,33.7,72.0,33.4,5.62,0.35,24.2,Red Soil,28.7,53.7,64.7,1.46,435.4,1.97,Toor
Punjab,Barnala,49.1,48.6,53.2,6.49,0.66,32.1,Clayey,24.8,71.4,42.1,0.52,380.2,2.26,Tomato
Andhra Pradesh,Kurnool,26.9,65.3,40.1,7.11,0.68,10.8,Loamy,23.5,23.9,37.3,1.17,430.2,1.67,Bengal Gram
West Bengal,Jhargram,92.0,74.3,48.8,6.51,0.34,37.4,Black Cotton,27.0,83.2,114.8,1.62,405.3,1.68,Banana
Andhra Pradesh,Kakinada,59.9,58.1,36.9,6.41,0.6,21.5,Black Cotton,29.7,47.8,60.7,1.73,338.0,3.03,Sunflower
Bihar,Jamui,27.0,74.7,40.2,6.34,0.72,12.3,Sandy,18.7,27.4,41.4,1.37,459.4,3.34,Bengal Gram
Tamil Nadu,Dharmapuri,53.8,64.4,60.4,6.95,0.37,33.4,Red Soil,20.5,74.2,46.5,1.55,498.0,4.68,Tomato
Andhra Pradesh,Nellore,15.7,65.8,28.2,6.95,0.8,33.2,Sandy,27.6,73.7,63.3,1.46,376.6,3.27,Urad
Telangana,Nalgonda,41.5,52.5,43.0,6.01,0.58,20.4,Loamy,27.6,45.4,74.4,1.06,366.9,1.88,Mirchi
Telangana,Yadadri Bhuvanagiri,39.8,63.2,29.0,6.05,0.56,22.4,Sandy,29.8,49.7,76.8,2.27,392.1,3.28,Toor
Rajasthan,Churu,32.2,54.6,20.4,6.13,0.75,21.2,Laterite,18.3,47.1,45.0,1.34,343.1,1.59,Mustard
Karnataka,Shivamogga,15.5,60.9,25.0,6.58,0.74,24.3,Loamy,31.3,54.0,49.6,0.56,262.8,5.23,Moong
Rajasthan,Chittorgarh,39.1,22.1,26.6,5.58,0.31,42.1,Clayey,25.5,93.6,172.8,1.31,461.8,3.0,Coconut
Bihar,Darbhanga,37.6,79.1,41.3,6.32,0.59,20.2,Loamy,20.5,44.9,50.5,1.72,708.8,3.49,Soybean
Uttar Pradesh,Sant Kabir Nagar,63.6,41.9,69.2,6.24,0.49,30.3,Silty,21.4,67.3,36.6,1.16,489.3,4.09,Onion
Maharashtra,Nashik,39.4,45.2,22.6,6.19,0.61,22.4,Black Cotton,18.9,49.7,30.5,1.17,471.6,2.63,Mustard
Karnataka,Chikkamagaluru,37.6,48.6,26.0,6.14,0.6,18.7,Clayey,10.1,41.6,31.5,2.08,635.7,3.83,Mustard
Andhra Pradesh,East Godavari,91.7,79.1,53.9,6.1,0.41,37.5,Sandy,26.1,83.4,101.5,0.83,474.7,3.7,Banana
Rajasthan,Sawai Madhopur,36.1,41.1,26.1,6.93,0.65,14.4,Silty,29.2,31.9,58.9,2.09,438.6,5.08,Sorghum
Andhra Pradesh,Nandyal,60.3,57.3,42.4,5.81,0.36,26.9,Silty,13.4,59.7,41.5,0.94,364.8,3.06,Potato
Bihar,Banka,20.2,60.6,26.8,6.95,0.34,28.5,Sandy,29.3,63.3,62.5,1.07,442.7,1.91,Moong
Karnataka,Belagavi,77.5,52.7,35.6,6.58,0.42,38.5,Black Cotton,23.8,85.5,249.9,1.62,633.7,4.46,Rice
Andhra Pradesh,Prakasam,54.6,51.5,40.9,6.08,0.41,21.8,Loamy,28.8,48.4,65.4,1.56,503.1,3.44,Sunflower
Uttar Pradesh,Etawah,62.4,57.2,46.1,5.5,0.76,24.0,Silty,13.2,53.3,65.4,1.39,667.1,1.81,Potato
Bihar,Sheikhpura,26.7,23.1,20.5,5.15,0.69,9.4,Sandy,26.3,20.8,53.6,0.93,551.4,3.64,Ragi
Bihar,Sitamarhi,95.7,88.4,54.4,6.06,0.61,35.4,Black Cotton,28.3,78.7,106.9,1.15,541.4,2.17,Banana
Bihar,Munger,31.3,58.1,41.5,6.26,0.75,26.3,Laterite,15.5,58.4,77.0,0.55,446.2,1.98,Wheat
Karnataka,Bengaluru Urban,66.5,45.5,40.7,6.79,0.73,36.7,Laterite,21.1,81.6,257.3,0.84,461.5,2.45,Rice
Telangana,Nalgonda,56.8,31.2,31.8,6.2,0.78,30.4,Loamy,24.7,67.5,81.5,1.07,549.3,1.53,Tobacco
Karnataka,Mysuru,15.5,51.7,27.5,6.61,0.37,27.0,Laterite,26.0,60.0,41.8,1.02,343.9,3.83,Urad
Punjab,Faridkot,33.5,46.6,49.6,6.59,0.45,24.0,Clayey,26.1,53.3,67.8,1.04,397.0,2.84,Groundnut
West Bengal,Howrah,49.9,56.3,47.1,5.59,0.55,28.8,Silty,26.1,64.1,79.0,2.35,388.7,2.44,Mirchi
West Bengal,Jhargram,46.1,52.7,60.8,6.86,0.77,33.7,Sandy,25.8,74.9,51.2,2.24,361.3,3.49,Tomato
Bihar,Madhubani,35.8,51.3,45.1,5.82,0.74,26.1,Laterite,31.2,58.0,75.6,1.0,650.1,5.63,Groundnut
West Bengal,Nadia,86.6,55.0,19.5,5.65,0.65,27.3,Clayey,22.7,60.7,82.0,1.11,284.0,4.08,Maize
Punjab,Nawanshahr,120.9,50.2,29.9,6.56,0.42,32.2,Clayey,23.1,71.5,78.8,0.52,322.3,3.19,Cotton
Telangana,Warangal Rural,86.5,51.1,41.2,5.6,0.44,37.4,Sandy,22.7,83.0,274.8,2.23,313.0,2.77,Rice
Uttar Pradesh,Gautam Buddh Nagar,40.3,49.3,53.9,6.17,0.65,32.6,Laterite,20.2,72.5,80.8,2.2,767.4,1.76,Tomato
Punjab,Moga,34.0,47.1,47.5,6.51,0.39,21.7,Laterite,30.8,48.2,59.4,1.76,589.6,5.11,Groundnut
Karnataka,Raichur,32.1,58.8,32.9,6.7,0.65,22.9,Red Soil,25.5,50.9,87.3,0.25,679.5,1.88,Toor
Uttar Pradesh,Sambhal,40.8,55.7,28.1,6.28,0.74,26.8,Laterite,26.3,59.6,69.4,1.12,449.1,0.1,Toor
Karnataka,Haveri,27.4,72.2,40.6,6.26,0.67,11.5,Red Soil,21.2,25.5,56.5,1.31,498.6,3.08,Bengal Gram
Tamil Nadu,Dharmapuri,90.1,81.1,46.4,6.73,0.62,33.9,Sandy,25.3,75.4,110.5,1.26,430.8,4.7,Banana
Uttar Pradesh,Gautam Buddh Nagar,51.1,41.7,48.6,5.58,0.37,26.7,Loamy,14.1,59.4,54.6,1.54,405.7,4.08,Potato
Tamil Nadu,Erode,49.0,58.0,41.2,5.63,0.56,21.2,Sandy,31.3,47.0,50.2,0.25,544.6,2.57,Groundnut
Uttar Pradesh,Sultanpur,69.5,40.6,19.2,6.15,0.73,27.3,Black Cotton,22.6,60.7,88.9,1.32,300.0,2.68,Maize
Punjab,Ludhiana,25.6,56.3,25.8,6.81,0.43,27.3,Laterite,31.0,60.7,67.4,1.21,200.6,2.63,Urad
Rajasthan,Nagaur,35.3,72.9,33.4,6.77,0.65,26.9,Clayey,26.0,59.7,60.7,1.32,289.7,2.21,Toor
West Bengal,Bankura,99.6,54.6,56.4,6.33,0.74,40.0,Sandy,27.2,88.8,211.2,1.87,501.1,2.21,Sugarcane
Andhra Pradesh,Guntur,61.6,50.8,54.5,5.99,0.65,28.5,Clayey,19.6,63.3,51.8,0.94,530.4,3.06,Potato
Maharashtra,Thane,93.8,79.0,50.2,6.5,0.49,35.6,Clayey,28.8,79.2,107.3,0.85,426.8,3.55,Banana
Karnataka,Bengaluru Urban,58.7,47.9,48.0,5.43,0.56,25.9,Silty,21.2,57.5,47.3,0.69,505.7,3.01,Potato
Tamil Nadu,Mayiladuthurai,101.6,79.4,49.6,6.29,0.76,34.2,Loamy,25.1,75.9,103.2,1.16,564.2,4.84,Banana
Rajasthan,Jhunjhunu,39.3,61.5,47.1,5.8,0.61,18.4,Sandy,29.6,40.9,82.8,0.47,437.7,4.21,Mirchi
Telangana,Karimnagar,104.1,86.8,51.5,6.6,0.32,36.8,Sandy,26.0,81.8,91.7,1.99,660.0,3.36,Banana
Telangana,Jayashankar Bhoopalpally,20.3,66.1,24.3,6.07,0.65,32.4,Laterite,28.7,72.0,54.6,0.54,744.8,2.64,Urad
Bihar,Gopalganj,36.3,79.6,35.3,6.29,0.74,23.1,Laterite,25.9,51.3,93.3,1.71,213.3,3.14,Soybean
Maharashtra,Raigad,20.0,52.6,21.7,6.06,0.72,19.6,Sandy,16.0,43.5,48.4,0.22,388.0,3.53,Mustard
Telangana,Bhadradri Kothagudem,10.0,23.6,13.3,6.5,0.35,16.2,Red Soil,30.3,35.9,36.3,2.32,476.0,1.3,Bajra
West Bengal,Kolkata,21.8,57.8,29.5,7.08,0.36,30.6,Clayey,31.4,68.1,59.7,1.77,636.4,3.46,Urad
Maharashtra,Sangli,15.7,23.3,19.9,6.48,0.42,14.3,Silty,32.2,31.7,47.6,1.78,212.4,2.5,Ragi
Rajasthan,Jalor,25.0,39.6,15.5,6.28,0.67,12.7,Red Soil,26.1,28.2,43.8,1.67,485.4,2.77,Ragi
Tamil Nadu,Nagapattinam,12.6,25.3,15.0,6.51,0.64,13.1,Laterite,28.7,29.1,29.5,1.78,490.3,3.6,Bajra
Bihar,Rohtas,34.3,58.0,26.5,5.8,0.55,25.4,Sandy,27.1,56.5,85.1,2.23,526.0,1.59,Toor
Tamil Nadu,Vellore,29.9,45.9,26.8,6.16,0.36,15.5,Laterite,10.5,34.5,31.7,1.35,379.0,0.98,Mustard
Telangana,Nirmal,65.1,53.6,42.1,5.14,0.56,26.7,Clayey,14.6,59.3,55.3,0.46,524.2,3.87,Potato
Punjab,Tarntaran,32.9,53.0,23.1,5.77,0.56,15.6,Red Soil,16.3,34.6,57.3,0.59,537.6,1.56,Mustard
Rajasthan,Hanumangarh,41.7,60.4,36.3,6.54,0.73,24.7,Laterite,16.7,54.9,65.0,2.63,485.4,2.07,Wheat
Telangana,Mahabubnagar,59.4,48.4,43.0,6.31,0.57,27.4,Black Cotton,23.2,60.9,64.0,1.57,417.3,3.51,Tobacco
Bihar,Khagaria,52.9,54.7,53.4,5.89,0.7,18.4,Black Cotton,20.7,40.9,64.3,1.07,321.3,4.05,Mirchi
Maharashtra,Wardha,31.4,58.1,48.2,6.79,0.56,20.1,Loamy,27.1,44.6,59.8,0.77,479.5,3.66,Groundnut
Karnataka,Kodagu,88.4,45.1,35.8,6.17,0.41,37.2,Laterite,20.9,82.6,203.5,0.73,567.0,2.82,Rice
Tamil Nadu,Mayiladuthurai,64.3,52.1,23.5,5.7,0.73,27.9,Clayey,25.1,62.1,77.3,0.15,600.6,2.4,Maize
Karnataka,Kolar,88.7,40.7,19.3,6.88,0.57,28.8,Laterite,23.1,63.9,91.7,1.22,427.8,4.45,Maize
Tamil Nadu,Kallakurichi,31.7,44.9,30.0,6.15,0.77,16.7,Sandy,30.8,37.2,44.8,0.59,436.6,2.46,Sorghum
Karnataka,Kalaburagi,75.1,44.1,43.6,5.59,0.76,39.6,Loamy,26.9,88.1,224.6,1.96,599.5,0.51,Rice
Tamil Nadu,Chengalpattu,37.8,48.3,25.3,6.36,0.36,13.5,Clayey,31.1,30.1,59.0,1.65,326.4,2.42,Sorghum
Andhra Pradesh,Prakasam,40.0,64.3,33.4,6.5,0.32,27.7,Clayey,21.1,61.6,40.9,1.72,500.6,3.32,Wheat
Maharashtra,Jalgaon,33.4,47.8,20.9,6.72,0.5,22.3,Loamy,10.9,49.6,50.5,1.1,424.0,3.08,Mustard
Uttar Pradesh,Bhadohi,29.3,21.5,30.2,5.82,0.71,43.6,Red Soil,26.5,96.8,194.8,1.67,364.5,5.6,Coconut
Andhra Pradesh,East Godavari,31.0,71.0,30.7,6.73,0.64,21.6,Sandy,29.0,48.1,80.5,1.44,767.7,3.54,Toor
Bihar,Darbhanga,24.4,70.3,36.7,6.04,0.32,12.5,Red Soil,20.1,27.7,54.1,1.59,481.9,3.39,Bengal Gram
Punjab,Moga,37.1,42.5,31.4,6.48,0.32,16.3,Sandy,29.1,36.3,35.8,2.69,117.1,2.78,Sorghum
Telangana,Jangaon,36.9,50.3,47.5,6.37,0.78,23.9,Loamy,25.3,53.2,73.0,0.5,351.5,3.65,Groundnut
Telangana,Nalgonda,36.1,68.8,25.8,5.81,0.8,18.0,Silty,28.1,40.1,65.7,0.35,288.2,4.86,Toor
Karnataka,Uttara Kannada,136.9,59.0,26.3,6.94,0.6,34.8,Black Cotton,26.5,77.4,73.5,0.95,544.4,2.47,Cotton
Karnataka,Bengaluru Urban,23.5,31.5,23.9,5.12,0.78,11.9,Clayey,32.7,26.5,38.8,1.73,544.0,3.53,Ragi
Maharashtra,Pune,43.9,52.1,36.6,6.63,0.57,30.2,Clayey,15.6,67.1,63.6,1.74,256.1,3.36,Wheat
Bihar,Jamui,59.0,58.1,60.7,6.14,0.66,26.3,Sandy,15.9,58.5,40.4,1.3,481.2,3.95,Onion
Bihar,Samastipur,78.0,36.9,40.5,6.84,0.56,36.0,Black Cotton,23.5,80.0,264.2,1.05,549.5,0.35,Rice
West Bengal,Howrah,128.3,54.6,21.8,6.49,0.63,34.1,Loamy,23.8,75.8,93.5,2.63,411.8,1.07,Cotton
Uttar Pradesh,Bahraich,64.0,44.8,44.8,5.85,0.35,36.7,Loamy,22.7,81.5,226.4,1.09,535.0,4.15,Rice
West Bengal,Howrah,56.8,55.0,44.4,7.09,0.75,19.8,Loamy,28.8,43.9,48.0,1.27,300.2,2.63,Sunflower
Bihar,Siwan,14.4,31.2,15.1,5.78,0.38,11.2,Black Cotton,27.1,24.8,55.3,1.75,573.3,1.47,Ragi
Karnataka,Hassan,55.9,67.6,40.2,6.96,0.52,21.8,Red Soil,28.7,48.5,72.3,1.67,535.4,3.01,Sunflower
Uttar Pradesh,Fatehpur,65.2,66.6,37.2,7.5,0.61,19.1,Red Soil,29.1,42.5,62.0,0.4,661.2,4.73,Sunflower
West Bengal,Purulia,26.3,37.2,23.2,6.98,0.6,17.0,Black Cotton,27.9,37.8,53.4,1.98,438.9,0.76,Ragi
Maharashtra,Washim,35.9,48.1,45.6,6.45,0.73,23.4,Laterite,30.7,51.9,71.8,1.18,574.5,2.94,Groundnut
West Bengal,South Dinajpur,57.2,70.0,43.3,6.64,0.44,21.2,Clayey,25.8,47.1,67.5,1.6,417.9,2.67,Sunflower
Tamil Nadu,Dindigul,114.0,45.5,21.2,6.97,0.5,35.1,Loamy,24.6,77.9,64.6,2.06,463.7,4.71,Cotton
West Bengal,Howrah,94.5,65.9,51.8,6.22,0.54,38.7,Laterite,32.0,86.1,169.5,0.26,386.6,3.0,Sugarcane
